rows    | tot_costs   | exec_time(ms)  | exec_time_cs| plan_time   | ncond   | size  | stmt
1       | 0.26        | 5.907          | 0.6468      | 0.027       | 0     | 37807 |  WHERE bstream is not Null;
1       | 0.26        | 5.904          | 0.6497      | 0.026       | 0     | 35328 |  WHERE bstream is not Null;
1       | 0.26        | 5.897          | 0.645       | 0.026       | 0     | 37807 |  WHERE bstream is not Null;
1       | 0.26        | 5.797          | 0.6357      | 0.027       | 0     | 37807 |  WHERE bstream is not Null;
1       | 0.26        | 5.823          | 0.6382      | 0.027       | 0     | 37807 |  WHERE bstream is not Null;
1       | 0.26        | 5.832          | 0.6427      | 0.025       | 0     | 37807 |  WHERE bstream is not Null;
1       | 0.26        | 5.808          | 0.6364      | 0.026       | 0     | 37807 |  WHERE bstream is not Null;
1       | 0.26        | 6.525          | 0.7081      | 0.026       | 0     | 37807 |  WHERE bstream is not Null;
1       | 0.26        | 6.09           | 0.6662      | 0.029       | 0     | 35328 |  WHERE bstream is not Null;
1       | 0.26        | 6.163          | 0.6727      | 0.027       | 0     | 37807 |  WHERE bstream is not Null;
1       | 0.26        | 7.395          | 0.7985      | 0.029       | 0     | 37807 |  WHERE bstream is not Null;
1       | 0.26        | 6.738          | 0.7298      | 0.027       | 0     | 37807 |  WHERE bstream is not Null;
1       | 0.26        | 6.781          | 0.7439      | 0.041       | 0     | 35328 |  WHERE bstream is not Null;
1       | 0.26        | 6.672          | 0.7239      | 0.028       | 0     | 35328 |  WHERE bstream is not Null;
1       | 0.26        | 6.361          | 0.6916      | 0.026       | 0     | 35328 |  WHERE bstream is not Null;
1       | 0.26        | 6.288          | 0.6842      | 0.026       | 0     | 35328 |  WHERE bstream is not Null;
1       | 0.26        | 6.053          | 0.6596      | 0.025       | 0     | 35328 |  WHERE bstream is not Null;
1       | 0.26        | 5.831          | 0.6385      | 0.027       | 0     | 35328 |  WHERE bstream is not Null;
1       | 0.26        | 5.895          | 0.6455      | 0.026       | 0     | 35328 |  WHERE bstream is not Null;
1       | 0.26        | 5.989          | 0.6547      | 0.025       | 0     | 35328 |  WHERE bstream is not Null;
1       | 0.26        | 6.003          | 0.6563      | 0.026       | 0     | 35328 |  WHERE bstream is not Null;
1       | 0.26        | 6.153          | 0.6701      | 0.027       | 0     | 35328 |  WHERE bstream is not Null;
1       | 0.26        | 5.897          | 0.6449      | 0.026       | 0     | 35328 |  WHERE bstream is not Null;
1       | 0.26        | 5.817          | 0.6381      | 0.029       | 0     | 35328 |  WHERE bstream is not Null;
1       | 0.26        | 5.983          | 0.6533      | 0.026       | 0     | 35328 |  WHERE bstream is not Null;
1       | 0.26        | 6.157          | 0.6724      | 0.026       | 0     | 35328 |  WHERE bstream is not Null;
1       | 0.26        | 5.891          | 0.6544      | 0.028       | 0     | 35328 |  WHERE bstream is not Null;
1       | 0.26        | 6.099          | 0.6709      | 0.031       | 0     | 35328 |  WHERE bstream is not Null;
1       | 0.26        | 6.013          | 0.6862      | 0.045       | 0     | 35328 |  WHERE bstream is not Null;
1       | 0.26        | 9.78           | 1.0432      | 0.031       | 0     | 435200|  WHERE bstream is not Null;
1       | 0.26        | 6.471          | 0.7064      | 0.03        | 0     | 35328 |  WHERE bstream is not Null;
1       | 0.26        | 8.793          | 0.9551      | 0.028       | 0     | 35328 |  WHERE bstream is not Null;
1       | 0.26        | 6.609          | 0.7421      | 0.034       | 0     | 35328 |  WHERE bstream is not Null;
1       | 0.26        | 7.934          | 0.8731      | 0.042       | 0     | 35328 |  WHERE bstream is not Null;
1       | 0.26        | 6.925          | 0.7676      | 0.037       | 0     | 35328 |  WHERE bstream is not Null;
1       | 0.26        | 5.315          | 0.5872      | 0.027       | 0     | 35328 |  WHERE bstream is not Null;
1       | 0.26        | 8.571          | 0.9141      | 0.027       | 0     | 435200|  WHERE bstream is not Null;
1       | 0.26        | 6.107          | 0.6766      | 0.031       | 0     | 35328 |  WHERE bstream is not Null;
1       | 0.26        | 6.06           | 0.6616      | 0.026       | 0     | 35328 |  WHERE bstream is not Null;
1       | 0.26        | 6.041          | 0.6595      | 0.026       | 0     | 35328 |  WHERE bstream is not Null;
1       | 0.26        | 6.01           | 0.6711      | 0.034       | 0     | 35328 |  WHERE bstream is not Null;
1       | 0.26        | 6.058          | 0.6617      | 0.026       | 0     | 35328 |  WHERE bstream is not Null;
1       | 0.26        | 8.803          | 0.938       | 0.027       | 0     | 435200|  WHERE bstream is not Null;
1       | 0.26        | 9.127          | 0.9811      | 0.027       | 0     | 435200|  WHERE bstream is not Null;
1       | 0.26        | 8.563          | 0.9139      | 0.028       | 0     | 435200|  WHERE bstream is not Null;
1       | 0.26        | 9.146          | 0.9891      | 0.028       | 0     | 435200|  WHERE bstream is not Null;
1       | 0.26        | 9.255          | 0.9988      | 0.028       | 0     | 435200|  WHERE bstream is not Null;
1       | 0.26        | 9.857          | 1.0522      | 0.03        | 0     | 435200|  WHERE bstream is not Null;
1       | 0.26        | 9.619          | 1.0309      | 0.033       | 0     | 435200|  WHERE bstream is not Null;
1       | 0.26        | 10.109         | 1.0752      | 0.028       | 0     | 435200|  WHERE bstream is not Null;
1       | 0.26        | 8.767          | 0.935       | 0.027       | 0     | 435200|  WHERE bstream is not Null;
1       | 0.26        | 8.922          | 0.9505      | 0.029       | 0     | 435200|  WHERE bstream is not Null;
1       | 0.26        | 9.572          | 1.0161      | 0.032       | 0     | 435200|  WHERE bstream is not Null;
1       | 0.26        | 8.905          | 0.9485      | 0.029       | 0     | 435200|  WHERE bstream is not Null;
1       | 0.26        | 9.085          | 0.9675      | 0.03        | 0     | 435200|  WHERE bstream is not Null;
1       | 0.26        | 8.655          | 0.9236      | 0.03        | 0     | 435200|  WHERE bstream is not Null;
1       | 0.26        | 6.306          | 0.7017      | 0.113       | 0     | 96325 |  WHERE bstream is not Null;
1       | 0.26        | 9.216          | 0.9777      | 0.026       | 0     | 435200|  WHERE bstream is not Null;
1       | 0.26        | 8.959          | 0.9547      | 0.03        | 0     | 435200|  WHERE bstream is not Null;
1       | 0.26        | 8.916          | 0.959       | 0.031       | 0     | 435200|  WHERE bstream is not Null;
1       | 0.26        | 6.003          | 0.6582      | 0.03        | 0     | 96325 |  WHERE bstream is not Null;
1       | 0.26        | 9.133          | 0.9704      | 0.027       | 0     | 435200|  WHERE bstream is not Null;
1       | 0.26        | 11.318         | 1.193       | 0.029       | 0     | 435200|  WHERE bstream is not Null;
1       | 0.26        | 9.371          | 0.997       | 0.03        | 0     | 435200|  WHERE bstream is not Null;
1       | 0.26        | 6.45           | 0.721       | 0.038       | 0     | 96325 |  WHERE bstream is not Null;
1       | 0.26        | 8.888          | 0.9447      | 0.027       | 0     | 435200|  WHERE bstream is not Null;
1       | 0.26        | 9.007          | 0.9587      | 0.031       | 0     | 435200|  WHERE bstream is not Null;
1       | 0.26        | 9.005          | 0.9586      | 0.028       | 0     | 435200|  WHERE bstream is not Null;
1       | 0.26        | 7.381          | 0.7961      | 0.03        | 0     | 293376|  WHERE bstream is not Null;
1       | 0.26        | 7.673          | 0.8459      | 0.026       | 0     | 293376|  WHERE bstream is not Null;
1       | 0.26        | 7.634          | 0.8237      | 0.039       | 0     | 293376|  WHERE bstream is not Null;
1       | 0.26        | 6.578          | 0.7472      | 0.034       | 0     | 96325 |  WHERE bstream is not Null;
1       | 0.26        | 7.737          | 0.8403      | 0.026       | 0     | 293376|  WHERE bstream is not Null;
1       | 0.26        | 7.68           | 0.8241      | 0.025       | 0     | 293376|  WHERE bstream is not Null;
1       | 0.26        | 7.453          | 0.8017      | 0.027       | 0     | 293376|  WHERE bstream is not Null;
1       | 0.26        | 6.292          | 0.6871      | 0.028       | 0     | 96325 |  WHERE bstream is not Null;
1       | 0.26        | 8.025          | 0.8582      | 0.026       | 0     | 293376|  WHERE bstream is not Null;
1       | 0.26        | 7.808          | 0.839       | 0.031       | 0     | 293376|  WHERE bstream is not Null;
1       | 0.26        | 7.749          | 0.8342      | 0.03        | 0     | 293376|  WHERE bstream is not Null;
1       | 0.26        | 8.175          | 0.8768      | 0.027       | 0     | 96325 |  WHERE bstream is not Null;
1       | 0.26        | 6.56           | 0.7146      | 0.029       | 0     | 96325 |  WHERE bstream is not Null;
1       | 0.26        | 7.414          | 0.8027      | 0.031       | 0     | 96325 |  WHERE bstream is not Null;
1       | 0.26        | 7.118          | 0.7676      | 0.029       | 0     | 96325 |  WHERE bstream is not Null;
1       | 0.26        | 6.196          | 0.6764      | 0.025       | 0     | 96325 |  WHERE bstream is not Null;
1       | 0.26        | 6.061          | 0.6657      | 0.026       | 0     | 96325 |  WHERE bstream is not Null;
1       | 0.26        | 6.197          | 0.6795      | 0.027       | 0     | 96325 |  WHERE bstream is not Null;
1       | 0.26        | 6.172          | 0.6766      | 0.026       | 0     | 96325 |  WHERE bstream is not Null;
1       | 0.26        | 6.193          | 0.6791      | 0.027       | 0     | 96325 |  WHERE bstream is not Null;
1       | 0.26        | 6.05           | 0.6599      | 0.026       | 0     | 96325 |  WHERE bstream is not Null;
1       | 0.26        | 6.041          | 0.6624      | 0.025       | 0     | 96325 |  WHERE bstream is not Null;
1       | 0.26        | 6.845          | 0.7447      | 0.027       | 0     | 96325 |  WHERE bstream is not Null;
1       | 0.26        | 6.208          | 0.6804      | 0.026       | 0     | 96325 |  WHERE bstream is not Null;
1       | 0.26        | 6.224          | 0.685       | 0.031       | 0     | 96325 |  WHERE bstream is not Null;
1       | 0.26        | 6.275          | 0.687       | 0.026       | 0     | 96325 |  WHERE bstream is not Null;
1       | 0.26        | 6.191          | 0.6852      | 0.039       | 0     | 96325 |  WHERE bstream is not Null;
1       | 0.26        | 6.216          | 0.6838      | 0.025       | 0     | 96325 |  WHERE bstream is not Null;
1       | 0.26        | 6.442          | 0.7001      | 0.025       | 0     | 96325 |  WHERE bstream is not Null;
1       | 0.26        | 6.406          | 0.6948      | 0.026       | 0     | 96325 |  WHERE bstream is not Null;
1       | 0.26        | 6.41           | 0.6991      | 0.026       | 0     | 96325 |  WHERE bstream is not Null;
1       | 0.26        | 7.849          | 0.8392      | 0.026       | 0     | 96325 |  WHERE bstream is not Null;
1       | 0.26        | 7.089          | 0.7698      | 0.04        | 0     | 96325 |  WHERE bstream is not Null;
1       | 0.26        | 7.549          | 0.838       | 0.072       | 0     | 96325 |  WHERE bstream is not Null;
1       | 0.26        | 7.687          | 0.8437      | 0.045       | 0     | 96325 |  WHERE bstream is not Null;
1       | 0.26        | 6.542          | 0.7094      | 0.041       | 0     | 96325 |  WHERE bstream is not Null;
1       | 0.26        | 6.223          | 0.677       | 0.04        | 0     | 96325 |  WHERE bstream is not Null;
1       | 0.26        | 6.264          | 0.6836      | 0.039       | 0     | 96325 |  WHERE bstream is not Null;
1       | 0.26        | 6.378          | 0.6929      | 0.041       | 0     | 96325 |  WHERE bstream is not Null;
1       | 0.26        | 6.34           | 0.6884      | 0.039       | 0     | 96325 |  WHERE bstream is not Null;
1       | 0.26        | 6.664          | 0.7212      | 0.04        | 0     | 96325 |  WHERE bstream is not Null;
1       | 0.26        | 6.617          | 0.7172      | 0.041       | 0     | 96325 |  WHERE bstream is not Null;
1       | 0.26        | 6.747          | 0.729       | 0.04        | 0     | 96325 |  WHERE bstream is not Null;
1       | 0.26        | 6.818          | 0.7364      | 0.041       | 0     | 96325 |  WHERE bstream is not Null;
1       | 0.26        | 6.68           | 0.7224      | 0.038       | 0     | 96325 |  WHERE bstream is not Null;
1       | 0.26        | 6.734          | 0.7275      | 0.038       | 0     | 96325 |  WHERE bstream is not Null;
1       | 0.26        | 6.733          | 0.7279      | 0.04        | 0     | 96325 |  WHERE bstream is not Null;
1       | 0.26        | 6.759          | 0.7323      | 0.039       | 0     | 96325 |  WHERE bstream is not Null;
1       | 0.26        | 6.533          | 0.7082      | 0.039       | 0     | 96325 |  WHERE bstream is not Null;
1       | 0.26        | 6.983          | 0.7545      | 0.039       | 0     | 96325 |  WHERE bstream is not Null;
1       | 0.26        | 7.791          | 0.8346      | 0.041       | 0     | 96325 |  WHERE bstream is not Null;
1       | 0.26        | 6.73           | 0.7273      | 0.039       | 0     | 96325 |  WHERE bstream is not Null;
1       | 0.26        | 6.755          | 0.7311      | 0.039       | 0     | 96325 |  WHERE bstream is not Null;
1       | 0.26        | 6.703          | 0.7246      | 0.04        | 0     | 96325 |  WHERE bstream is not Null;
